id,problemText,input,output
791,"Bear Limak wants to become the largest of bears, or at least to       become larger than his brother Bob. Right now, Limak and Bob weigh  a and  b respectively. It's guaranteed that Limak's       weight is smaller than or equal to his brother's weight. Limak eats a lot and his weight is tripled after every year,       while Bob's weight is doubled after every year. After how many full years will Limak become strictly larger       (strictly heavier) than Bob?",The only line of the input contains two integers  a and  b (1 ≤ a ≤ b ≤ 10) — the weight       of Limak and the weight of Bob respectively.,"Print one integer, denoting the integer number of years after       which Limak will become strictly larger than Bob.","In the first sample, Limak weighs 4       and Bob weighs 7 initially. After       one year their weights are 4·3 = 12       and 7·2 = 14 respectively (one       weight is tripled while the other one is doubled). Limak isn't       larger than Bob yet. After the second year weights are 36 and 28,       so the first weight is greater than the second one. Limak became       larger than Bob after two years so you should print 2. In the second sample, Limak's and Bob's weights in next years       are: 12 and 18, then 36       and 36, and finally 108 and 72       (after three years). The answer is 3. Remember that Limak wants to be larger       than Bob and he won't be satisfied with equal weights. In the third sample, Limak becomes larger than Bob after the       first year. Their weights will be 3       and 2 then."
792,"There are  n cities situated along the main road of Berland.       Cities are represented by their coordinates — integer numbers          a 1, a 2, ..., a  n. All coordinates are pairwise distinct. It is possible to get from one city to another only by bus. But       all buses and roads are very old, so the Minister of Transport       decided to build a new bus route. The Minister doesn't want to       spend large amounts of money — he wants to choose two cities in       such a way that the distance between them is minimal possible. The       distance between two cities is equal to the absolute value of the       difference between their coordinates. It is possible that there are multiple pairs of cities with       minimal possible distance, so the Minister wants to know the       quantity of such pairs.  Your task is to write a program that will calculate the minimal       possible distance between two pairs of cities and the quantity of       pairs which have this distance.","The first line contains one integer number  n (2 ≤ n ≤ 2·105). The second line contains  n integer numbers  a 1, a 2, ..., a  n ( - 109 ≤ a  i ≤ 109).       All numbers  a  i are pairwise distinct.",Print two integer numbers — the minimal distance and the quantity       of pairs with this distance.,"In the first example the distance between the first city and the       fourth city is |4 - 6| = 2, and it       is the only pair with this distance."
793,"Oleg the bank client checks share prices every day. There are          n share prices he is interested in. Today he       observed that each second exactly one of these prices decreases by          k rubles (note that each second exactly one price       changes, but at different seconds different prices can change).       Prices can become negative. Oleg found this process interesting,       and he asked Igor the financial analyst, what is the minimum time       needed for all  n prices to become equal, or it is impossible at       all? Igor is busy right now, so he asked you to help Oleg. Can you       answer this question?","The first line contains two integers  n and  k (1 ≤ n ≤ 105, 1 ≤ k ≤ 109) — the number of share prices,       and the amount of rubles some price decreases each second. The second line contains  n integers  a 1, a 2, ..., a  n (1 ≤ a  i ≤ 109) —       the initial prices.","Print the only line containing the minimum number of seconds       needed for prices to become equal, of «-1» if it is impossible.","Consider the first example.  Suppose the third price decreases in the first second and become       equal 12 rubles, then the first       price decreases and becomes equal 9       rubles, and in the third second the third price decreases again       and becomes equal 9 rubles. In this       case all prices become equal 9       rubles in 3 seconds. There could be other possibilities, but this minimizes the time       needed for all prices to become equal. Thus the answer is 3. In the second example we can notice that parity of first and       second price is different and never changes within described       process. Thus prices never can become equal. In the third example following scenario can take place: firstly,       the second price drops, then the third price, and then fourth       price. It happens 999999999 times,       and, since in one second only one price can drop, the whole       process takes 999999999 * 3 = 2999999997 seconds. We can       note that this is the minimum possible time."
794,"A robber has attempted to rob a bank but failed to complete his       task. However, he had managed to open all the safes. Oleg the bank client loves money (who doesn't), and decides to       take advantage of this failed robbery and steal some money from       the safes. There are many safes arranged in a line, where the          i-th safe from the left is called safe  i. There are  n banknotes left in all the safes in total. The          i-th banknote is in safe  x  i. Oleg is now at safe  a. There are two security guards, one of which       guards the safe  b such that  b < a, i.e. the first guard is to the       left of Oleg. The other guard guards the safe  c so that  c > a, i.e. he is to the right of Oleg. The two guards are very lazy, so they do not move. In every       second, Oleg can either take all the banknotes from the current       safe or move to any of the neighboring safes. However, he cannot       visit any safe that is guarded by security guards at any time,       becaues he might be charged for stealing. Determine the maximum       amount of banknotes Oleg can gather.","The first line of input contains three space-separated integers,          a,  b and  c (1 ≤ b < a < c ≤ 109), denoting the positions of       Oleg, the first security guard and the second security guard, respectively. The next line of input contains a single integer  n (1 ≤ n ≤ 105), denoting the number of banknotes. The next line of input contains  n space-separated integers  x 1, x 2, ..., x  n (1 ≤ x  i ≤ 109),       denoting that the  i-th banknote is located in the  x  i-th safe. Note that  x  i are not guaranteed to be distinct.",Output a single integer: the maximum number of banknotes Oleg can take.,"In the first example Oleg can take the banknotes in positions         4, 5, 6 (note       that there are 2 banknotes at       position 5). Oleg can't take the       banknotes in safes 7 and 8 because he can't run into the second       security guard. Similarly, Oleg cannot take the banknotes at       positions 3 and 2 because he can't run into the first       security guard. Thus, he can take a maximum of 4 banknotes. For the second sample, Oleg can't take any banknotes without       bumping into any of the security guards."
795,"Pupils decided to go to amusement park. Some of them were with       parents. In total,  n people came to the park and they all want to get       to the most extreme attraction and roll on it exactly once. Tickets for group of  x people are sold on the attraction, there should       be at least one adult in each group (it is possible that the group       consists of one adult). The ticket price for such group is  c 1 + c 2·(x - 1)2 (in particular, if the group       consists of one person, then the price is  c 1).  All pupils who came to the park and their parents decided to       split into groups in such a way that each visitor join exactly one       group, and the total price of visiting the most extreme attraction       is as low as possible. You are to determine this minimum possible       total price. There should be at least one adult in each group. ","The first line contains three integers  n,  c 1 and  c 2 (1 ≤ n ≤ 200 000, 1 ≤ c 1, c 2 ≤ 107) — the number of visitors and       parameters for determining the ticket prices for a group. The second line contains the string of length  n, which consists of zeros and ones. If the  i-th symbol of the string is zero, then the  i-th visitor is a pupil, otherwise the  i-th person is an adult. It is guaranteed that       there is at least one adult. It is possible that there are no pupils.",Print the minimum price of visiting the most extreme attraction       for all pupils and their parents. Each of them should roll on the       attraction exactly once.,"In the first test one group of three people should go to the       attraction. Then they have to pay 4 + 1 * (3 - 1)2 = 8. In the second test it is better to go to the attraction in two       groups. The first group should consist of two adults (for example,       the first and the second person), the second should consist of one       pupil and one adult (the third and the fourth person). Then each       group will have a size of two and for each the price of ticket is         7 + 2 * (2 - 1)2 = 9. Thus, the total price for       two groups is 18."
796,"Zane the wizard had never loved anyone before, until he fell in       love with a girl, whose name remains unknown to us. The girl lives in house  m of a village. There are  n houses in that village, lining in a straight       line from left to right: house 1,       house 2, ..., house  n. The village is also well-structured: house          i and house  i + 1 (1 ≤ i < n) are exactly         10 meters away. In this village,       some houses are occupied, and some are not. Indeed, unoccupied       houses can be purchased. You will be given  n integers  a 1, a 2, ..., a  n that denote the availability and the       prices of the houses. If house  i is occupied, and therefore cannot be bought,       then  a  i equals 0.       Otherwise, house  i can be bought, and  a  i represents the money required to buy it,       in dollars. As Zane has only  k dollars to spare, it becomes a challenge for him       to choose the house to purchase, so that he could live as near as       possible to his crush. Help Zane determine the minimum distance       from his crush's house to some house he can afford, to help him       succeed in his love.","The first line contains three integers  n,  m, and  k (2 ≤ n ≤ 100, 1 ≤ m ≤ n, 1 ≤ k ≤ 100) — the number of houses       in the village, the house where the girl lives, and the amount of       money Zane has (in dollars), respectively. The second line contains  n integers  a 1, a 2, ..., a  n (0 ≤ a  i ≤ 100) — denoting the availability and       the prices of the houses. It is guaranteed that  a  m = 0 and that it is possible to purchase       some house with no more than  k dollars.","Print one integer — the minimum distance, in meters, from the       house where the girl Zane likes lives to the house Zane can buy.","In the first sample, with  k = 20 dollars, Zane can buy only house 5. The distance from house  m = 1 to house 5 is         10 + 10 + 10 + 10 = 40 meters. In the second sample, Zane can buy houses 6 and 7. It       is better to buy house 6 than house         7, since house  m = 3 and house 6       are only 30 meters away, while house          m = 3 and house 7       are 40 meters away."
797,"Given a positive integer  n, find  k integers (not necessary distinct) such that all       these integers are strictly greater than 1, and their product is equal to  n.","The first line contains two integers  n and  k (2 ≤ n ≤ 100000, 1 ≤ k ≤ 20).","If it's impossible to find the representation of  n as a product of  k numbers, print -1. Otherwise, print  k integers in any order. Their product must be       equal to  n. If there are multiple answers, print any of them.",
798,"Mike has a string  s consisting of only lowercase English letters. He       wants to change exactly one       character from the string so that the resulting one is a       palindrome.  A palindrome is a string that reads the same backward as forward,       for example strings ""z"", ""aaa"", ""aba"", ""abccba"" are palindromes, but       strings ""codeforces"", ""reality"", ""ab"" are not.",The first and single line contains string  s (1 ≤ |s| ≤ 15).,"Print ""YES""       (without quotes) if Mike can change exactly one character so that the       resulting string is palindrome or ""NO"" (without quotes)       otherwise. ",
799,"In some game by Playrix it takes  t minutes for an oven to bake  k carrot cakes, all cakes are ready at the same       moment  t minutes after they started baking. Arkady needs       at least  n cakes to complete a task, but he currently don't       have any. However, he has infinitely many ingredients and one       oven. Moreover, Arkady can build one more similar oven to make the       process faster, it would take  d minutes to build the oven. While the new oven is       being built, only old one can bake cakes, after the new oven is       built, both ovens bake simultaneously. Arkady can't build more       than one oven. Determine if it is reasonable to build the second oven, i.e. will       it decrease the minimum time needed to get  n cakes or not. If the time needed with the second       oven is the same as with one oven, then it is unreasonable.","The only line contains four integers  n,  t,  k,  d (1 ≤ n, t, k, d ≤ 1 000) —       the number of cakes needed, the time needed for one oven to bake          k cakes, the number of cakes baked at the same       time, the time needed to build the second oven. ","If it is reasonable to build the second oven, print ""YES"". Otherwise print         ""NO"".","In the first example it is possible to get 8 cakes in 12 minutes using one oven. The second oven       can be built in 5 minutes, so after         6 minutes the first oven bakes         4 cakes, the second oven bakes         4 more ovens after 11 minutes. Thus, it is reasonable to       build the second oven.  In the second example it doesn't matter whether we build the       second oven or not, thus it takes 12       minutes to bake 8 cakes in both       cases. Thus, it is unreasonable to build the second oven. In the third example the first oven bakes 11 cakes in 3 minutes, that is more than needed 10. It is unreasonable to build the second       oven, because its building takes more time that baking the needed       number of cakes using the only oven."
800,"You have  n devices that you want to use simultaneously. The  i-th device uses  a  i units of power per second. This usage is       continuous. That is, in λ seconds,       the device will use λ·a  i units of power. The  i-th device currently has  b  i units of power stored. All devices can       store an arbitrary amount of power. You have a single charger that can plug to any single device. The       charger will add  p units of power per second to a device. This       charging is continuous. That is, if you plug in a device for λ seconds, it will gain λ·p units of power. You can switch       which device is charging at any arbitrary unit of time (including       real numbers), and the time it takes to switch is negligible. You are wondering, what is the maximum amount of time you can use       the devices until one of them hits 0       units of power.","The first line contains two integers,  n and  p (1 ≤ n ≤ 100 000, 1 ≤ p ≤ 109) — the number of devices and       the power of the charger. This is followed by  n lines which contain two integers each. Line          i contains the integers  a  i and  b  i (1 ≤ a  i, b  i ≤ 100 000) — the power of the device and       the amount of power stored in the device in the beginning.","If you can use the devices indefinitely, print -1. Otherwise, print the maximum       amount of time before any one device hits 0 power. Your answer will be considered correct if its absolute or       relative error does not exceed 10 - 4. Namely, let's assume that your answer is  a and the answer of the jury is  b. The checker program will consider your answer       correct if .","In sample test 1, you can charge the first device for the entire       time until it hits zero power. The second device has enough power       to last this time without being charged. In sample test 2, you can use the device indefinitely. In sample test 3, we can charge the third device for 2 / 5 of a second, then switch to charge       the second device for a 1 / 10 of a second."
801,"Tonio has a keyboard with only two letters, ""V"" and ""K"". One day, he has typed out a string  s with only these two letters. He really likes it       when the string ""VK"" appears, so he wishes to       change at most one letter in the string (or do no changes) to       maximize the number of occurrences of that string. Compute the       maximum number of times ""VK"" can appear as a       substring (i. e. a letter ""K"" right after a letter         ""V"") in the       resulting string.","The first line will contain a string  s consisting only of uppercase English letters         ""V"" and         ""K"" with length       not less than 1 and not greater than         100.","Output a single integer, the maximum number of times ""VK"" can appear as a       substring of the given string after changing at most one character.","For the first case, we do not change any letters. ""VK"" appears once, which is       the maximum number of times it could appear. For the second case, we can change the second character from a         ""V"" to a         ""K"". This will       give us the string ""VK"". This has one occurrence       of the string ""VK"" as a substring. For the fourth case, we can change the fourth character from a         ""K"" to a         ""V"". This will       give us the string ""VKKVKKKKKKVVVVVVVVVK"". This       has three occurrences of the string ""VK"" as a substring. We can       check no other moves can give us strictly more occurrences."
802,"Your search for Heidi is over – you finally found her at a       library, dressed up as a human. In fact, she has spent so much       time there that she now runs the place! Her job is to buy books       and keep them at the library so that people can borrow and read       them. There are  n different books, numbered 1 through  n. We will look at the library's operation during  n consecutive days. Heidi knows in advance that on       the  i-th day (1 ≤ i ≤ n) precisely one       person will come to the library, request to borrow the book  a  i, read it in a few hours, and return the       book later on the same day. Heidi desperately wants to please all her guests, so she will       make sure to always have the book  a  i available in the library on the  i-th day. During the night before the  i-th day, she has the option of going to the       bookstore (which operates at nights to avoid competition with the       library) and buying any book for the price of 1 CHF. Of course, if       she already has a book at the library, she does not need to buy it       again. Initially, the library contains no books. There is a problem, though. The capacity of the library is  k – this means that at any time, there can be at       most  k books at the library. If buying a new book would       cause Heidi to have more than  k books, she must first get rid of some book that       she already has, in order to make room for the new book. If she       later needs a book that she got rid of, she will need to buy that       book again. You are given  k and the sequence of requests for books  a 1, a 2, ..., a  n. What is the minimum cost (in CHF) of       buying new books to satisfy all the requests?","The first line of input will contain two integers  n and  k (1 ≤ n, k ≤ 80). The second       line will contain  n integers  a 1, a 2, ..., a  n (1 ≤ a  i ≤ n) – the sequence of book requests.",On a single line print the minimum cost of buying books at the       store so as to satisfy all requests.,"In the first test case, Heidi is able to keep all books forever.       Therefore, she only needs to buy the book 1 before the first day and the book 2 before the second day. In the second test case, she can only keep one book at a time.       Therefore she will need to buy new books on the first, second and       fourth day. In the third test case, before buying book 3 on the third day, she must decide which       of the books 1 and 2 she should get rid of. Of course, she       should keep the book 1, which will       be requested on the fourth day."
803,You are given matrix with  n rows and  n columns filled with zeroes. You should put  k ones in it in such a way that the resulting       matrix is symmetrical with respect to the main diagonal (the       diagonal that goes from the top left to the bottom right corner)       and is lexicographically maximal. One matrix is lexicographically greater than the other if the       first different number in the first different row from the top in       the first matrix is greater than the corresponding number in the       second one. If there exists no such matrix then output -1.,"The first line consists of two numbers  n and  k (1 ≤ n ≤ 100, 0 ≤ k ≤ 106).",If the answer exists then output resulting matrix. Otherwise       output -1.,
804,"A few years ago Sajjad left his school and register to another       one due to security reasons. Now he wishes to find Amir, one of       his schoolmates and good friends. There are  n schools numerated from 1 to  n. One can travel between each pair of them, to do       so, he needs to buy a ticket. The ticker between schools  i and  j costs        and can be used multiple times. Help Sajjad to find the minimum       cost he needs to pay for tickets to visit all schools. He can       start and finish in any school.",The first line contains a single integer  n (1 ≤ n ≤ 105) — the number of schools.,Print single integer: the minimum cost of tickets needed to visit       all schools.,In the first example we can buy a ticket between the schools that       costs .
805,"Tavak and Seyyed are good friends. Seyyed is very funny and he       told Tavak to solve the following problem instead of longest-path. You are given  l and  r. For all integers from  l to  r, inclusive, we wrote down all of their integer       divisors except 1. Find the integer       that we wrote down the maximum number of times. Solve the problem to show that it's not a NP problem.",The first line contains two integers  l and  r (2 ≤ l ≤ r ≤ 109).,"Print single integer, the integer that appears maximum number of       times in the divisors.  If there are multiple answers, print any of them.","Definition of a divisor: https://www.mathsisfun.com/definitions/divisor-of-an-integer-.html The first example: from 19 to 29 these numbers are divisible by 2: {20, 22, 24, 26, 28}. The second example: from 3 to 6 these numbers are divisible by 3: {3, 6}."
806,"You are an experienced Codeforces user. Today you found out that       during your activity on Codeforces you have made  y submissions, out of which  x have been successful. Thus, your current success       rate on Codeforces is equal to  x / y. Your favorite rational number in the [0;1] range is  p / q. Now you wonder: what is the smallest       number of submissions you have to make if you want your success       rate to be  p / q?","The first line contains a single integer  t (1 ≤ t ≤ 1000) — the number of test cases. Each of the next  t lines contains four integers  x,  y,  p and  q (0 ≤ x ≤ y ≤ 109; 0 ≤ p ≤ q ≤ 109;  y > 0;  q > 0). It is guaranteed that  p / q is an irreducible fraction.  Hacks. For hacks, an       additional constraint of  t ≤ 5 must be met.","For each test case, output a single integer equal to the smallest       number of submissions you have to make if you want your success       rate to be equal to your favorite rational number, or -1 if this is impossible to achieve.","In the first example, you have to make 4 successful submissions.       Your success rate will be equal to 7 / 14, or 1 / 2. In the second example, you have to make 2 successful and 8       unsuccessful submissions. Your success rate will be equal to 9 / 24, or 3 / 8. In the third example, there is no need to make any new       submissions. Your success rate is already equal to 20 / 70, or 2 / 7. In the fourth example, the only unsuccessful submission breaks       your hopes of having the success rate equal to 1."
807," Is it rated? Here it is. The Ultimate Question of Competitive Programming,       Codeforces, and Everything. And you are here to answer it. Another Codeforces round has been conducted. No two participants       have the same number of points. For each participant, from the top       to the bottom of the standings, their rating before and after the       round is known. It's known that if at least one participant's rating has changed,       then the round was rated for sure. It's also known that if the round was rated and a participant       with lower rating took a better place in the standings than a       participant with higher rating, then at least one round       participant's rating has changed. In this problem, you should not make any other assumptions about       the rating system. Determine if the current round is rated, unrated, or it's       impossible to determine whether it is rated of not.","The first line contains a single integer  n (2 ≤ n ≤ 1000) — the number of round participants. Each of the next  n lines contains two integers  a  i and  b  i (1 ≤ a  i, b  i ≤ 4126) — the rating of the  i-th participant before and after the round,       respectively. The participants are listed in order from the top to       the bottom of the standings.","If the round is rated for sure, print ""rated"". If the round is       unrated for sure, print ""unrated"". If it's impossible       to determine whether the round is rated or not, print ""maybe"".","In the first example, the ratings of the participants in the       third and fifth places have changed, therefore, the round was rated. In the second example, no one's rating has changed, but the       participant in the second place has lower rating than the       participant in the fourth place. Therefore, if the round was       rated, someone's rating would've changed for sure. In the third example, no one's rating has changed, and the       participants took places in non-increasing order of their rating.       Therefore, it's impossible to determine whether the round is rated       or not."
808,"Apart from having lots of holidays throughout the year, residents       of Berland also have whole lucky years. Year is considered         lucky if it has no more       than 1 non-zero digit in       its number. So years 100, 40000, 5 are lucky and 12, 3001 and 12345 are not. You are given current year in Berland. Your task is to find how       long will residents of Berland wait till the next lucky year.",The first line contains integer number  n (1 ≤ n ≤ 109) — current year in Berland.,Output amount of years from the current year to the next lucky one.,In the first example next lucky year is 5. In the second       one — 300. In the third — 5000.
810,"Noora is a student of one famous high school. It's her final year       in school — she is going to study in university next year.       However, she has to get an «A» graduation certificate in order to       apply to a prestigious one. In school, where Noora is studying, teachers are putting down       marks to the online class register, which are integers from 1 to  k. The worst mark is 1, the best is  k. Mark that is going to the certificate, is       calculated as an average of all the marks, rounded to the closest       integer. If several answers are possible, rounding up is produced.       For example, 7.3 is rounded to 7, but 7.5       and 7.8784 — to 8.  For instance, if Noora has marks [8, 9], then the mark to the certificate       is 9, because the average is equal       to 8.5 and rounded to 9, but if the marks are [8, 8, 9], Noora will have graduation       certificate with 8. To graduate with «A» certificate, Noora has to have mark  k. Noora got  n marks in register this year. However, she is       afraid that her marks are not enough to get final mark  k. Noora decided to ask for help in the internet,       where hacker Leha immediately responded to her request. He is       ready to hack class register for Noora and to add Noora any number       of additional marks from 1 to  k. At the same time, Leha want his hack be unseen       to everyone, so he decided to add as less as possible additional       marks. Please help Leha to calculate the minimal number of marks       he has to add, so that final Noora's mark will become equal to          k.","The first line contains two integers  n and  k (1 ≤ n ≤ 100, 1 ≤ k ≤ 100)       denoting the number of marks, received by Noora and the value of       highest possible mark. The second line contains  n integers  a 1, a 2, ..., a  n (1 ≤ a  i ≤ k) denoting marks received by       Noora before Leha's hack.","Print a single integer — minimal number of additional marks, that       Leha has to add in order to change Noora's final mark to  k.","Consider the first example testcase. Maximal mark is 10, Noora received       two marks — 8 and 9, so current final mark is 9. To fix it, Leha can add marks [10, 10, 10, 10] (4 marks in total) to the registry,       achieving Noora having average mark equal to .       Consequently, new final mark is 10.       Less number of marks won't fix the situation. In the second example Leha can add [5, 5, 5] to the registry, so that making       average mark equal to 4.5, which is       enough to have 5 in the certificate."
811,"At regular competition Vladik and Valera won  a and  b candies respectively. Vladik offered 1 his candy to Valera. After that Valera       gave Vladik 2 his candies, so that       no one thought that he was less generous. Vladik for same reason       gave 3 candies to Valera in next turn. More formally, the guys take turns giving each other one candy       more than they received in the previous turn. This continued until the moment when one of them couldn’t give       the right amount of candy. Candies, which guys got from each       other, they don’t consider as         their own. You need to know, who is the first who can’t       give the right amount of candy.","Single line of input data contains two space-separated integers          a,  b (1 ≤ a, b ≤ 109) — number of Vladik and Valera       candies respectively.","Pring a single line ""Vladik’’ in case, if Vladik first       who can’t give right amount of candy, or ""Valera’’ otherwise.",Illustration for first test case:   Illustration for second test case:  
812,"Sagheer is walking in the street when he comes to an intersection       of two roads. Each road can be represented as two parts where each       part has 3 lanes getting into the       intersection (one for each direction) and 3 lanes getting out of the intersection,       so we have 4 parts in total. Each       part has 4 lights, one for each lane       getting into the intersection ( l — left,  s — straight,  r — right) and a light  p for a pedestrian crossing.  An accident is possible if a car can hit a pedestrian. This can       happen if the light of a pedestrian crossing of some part and the       light of a lane that can get to or from that same part are green       at the same time. Now, Sagheer is monitoring the configuration of the traffic       lights. Your task is to help him detect whether an accident is possible.","The input consists of four lines with each line describing a road       part given in a counter-clockwise order. Each line contains four integers  l,  s,  r,  p — for the left, straight, right and pedestrian       lights, respectively. The possible values are 0 for red light and 1 for green light.","On a single line, print ""YES"" if an accident is       possible, and ""NO"" otherwise.","In the first example, some accidents are possible because cars of       part 1 can hit pedestrians of parts         1 and 4. Also, cars of parts 2 and 3 can       hit pedestrians of part 4. In the second example, no car can pass the pedestrian crossing of       part 4 which is the only green       pedestrian light. So, no accident can occur."
813,"Pasha is participating in a contest on one well-known website.       This time he wants to win the contest and will do anything to get       to the first place! This contest consists of  n problems, and Pasha solves  ith problem in  a  i time units (his solutions are always       correct). At any moment of time he can be thinking about a       solution to only one of the problems (that is, he cannot be       solving two problems at the same time). The time Pasha spends to       send his solutions is negligible. Pasha can send any number of solutions         at the same moment. Unfortunately, there are too many participants, and the website       is not always working. Pasha received the information that the       website will be working only during  m time periods,  jth period is represented by its starting moment          l  j and ending moment  r  j. Of course, Pasha can send his solution       only when the website is working. In other words, Pasha can send       his solution at some moment  T iff there exists a period  x such that  l  x ≤ T ≤ r  x. Pasha wants to know his best possible result. We need to tell him       the minimal moment of time by which he is able to have solutions to all problems       submitted, if he acts optimally, or say that it's       impossible no matter how Pasha solves the problems.","The first line contains one integer  n (1 ≤ n ≤ 1000) — the number of problems.       The second line contains  n integers  a  i (1 ≤ a  i ≤ 105) —       the time Pasha needs to solve  ith problem. The third line contains one integer  m (0 ≤ m ≤ 1000) — the number of periods of       time when the website is working. Next  m lines represent these periods.  jth line contains two numbers  l  j and  r  j (1 ≤ l  j < r  j ≤ 105) —       the starting and the ending moment of  jth period.  It is guaranteed that the periods         are not intersecting and are given in chronological order, so         for every  j > 1 the condition  l  j > r  j - 1 is met.","If Pasha can solve and submit all the problems before the end of       the contest, print the minimal moment of time by which he can have       all the solutions submitted. Otherwise print ""-1"" (without brackets).","In the first example Pasha can act like this: he solves the       second problem in 4 units of time and sends it immediately. Then       he spends 3 time units to solve the first problem and sends it 7       time units after the contest starts, because at this moment the       website starts working again. In the second example Pasha invents the solution only after the       website stops working for the last time. In the third example Pasha sends the solution exactly at the end       of the first period."
814,"A few years ago, Hitagi encountered a giant crab, who stole the       whole of her body weight. Ever since, she tried to avoid contact       with others, for fear that this secret might be noticed. To get rid of the oddity and recover her weight, a special       integer sequence is needed. Hitagi's sequence has been broken for       a long time, but now Kaiki provides an opportunity. Hitagi's sequence  a has a length of  n. Lost elements in it are denoted by zeros. Kaiki       provides another sequence  b, whose length  k equals the number of lost elements in  a (i.e. the number of zeros). Hitagi is to replace       each zero in  a with an element from  b so that each         element in  b should be used exactly once. Hitagi       knows, however, that, apart from           0, no integer occurs in  a and  b more than once in total. If the resulting sequence is not an increasing sequence, then       it has the power to recover Hitagi from the oddity. You are to       determine whether this is possible, or Kaiki's sequence is just       another fake. In other words, you should detect whether it is       possible to replace each zero in  a with an integer from  b so that each integer from  b is used exactly once, and the resulting sequence       is not increasing.","The first line of input contains two space-separated positive       integers  n (2 ≤ n ≤ 100) and  k (1 ≤ k ≤ n) — the lengths of       sequence  a and  b respectively. The second line contains  n space-separated integers  a 1, a 2, ..., a  n (0 ≤ a  i ≤ 200) — Hitagi's broken sequence with       exactly  k zero elements. The third line contains  k space-separated integers  b 1, b 2, ..., b  k (1 ≤ b  i ≤ 200) — the elements to fill into       Hitagi's sequence. Input guarantees that apart from 0,       no integer occurs in  a and  b more than once in total.","Output ""Yes"" if       it's possible to replace zeros in  a with elements in  b and make the resulting sequence not increasing,       and ""No"" otherwise.","In the first sample:  In the second sample, the only possible resulting sequence is         2, 3, 5, 8, 9, 10, which is an       increasing sequence and therefore invalid."
815,"On the way to school, Karen became fixated on the puzzle game on       her phone! The game is played as follows. In each level, you have a grid       with  n rows and  m columns. Each cell originally contains the       number 0. One move consists of choosing one row or column, and adding 1 to all of the cells in that row or column. To win the level, after all the moves, the number in the cell at       the  i-th row and  j-th column should be equal to  g  i, j. Karen is stuck on one level, and wants to know a way to beat this       level using the minimum number of moves. Please, help her with       this task!","The first line of input contains two integers,  n and  m (1 ≤ n, m ≤ 100), the number       of rows and the number of columns in the grid, respectively. The next  n lines each contain  m integers. In particular, the  j-th integer in the  i-th of these rows contains  g  i, j (0 ≤ g  i, j ≤ 500).","If there is an error and it is actually not possible to beat the       level, output a single integer -1. Otherwise, on the first line, output a single integer  k, the minimum number of moves necessary to beat       the level. The next  k lines should each contain one of the following,       describing the moves in the order they must be done: If there are multiple optimal solutions, output any one of them.","In the first test case, Karen has a grid with 3 rows and 5       columns. She can perform the following 4 moves to beat the level: In the second test case, Karen has a grid with 3 rows and 3       columns. It is clear that it is impossible to beat the level;       performing any move will create three 1s on the grid, but it is required to only       have one 1 in the center. In the third test case, Karen has a grid with 3 rows and 3       columns. She can perform the following 3 moves to beat the level: Note that this is not the only solution; another solution, among       others, is col 1, col 2, col 3."
816,"Karen is getting ready for a new school day! It is currently hh:mm,       given in a 24-hour format. As you know, Karen loves palindromes, and she believes       that it is good luck to wake up when the time is a palindrome. What is the minimum number of minutes she should sleep, such       that, when she wakes up, the time is a palindrome? Remember that a palindrome is a string that reads the same       forwards and backwards. For instance, 05:39 is not a palindrome,       because 05:39 backwards is         93:50. On the other hand,         05:50 is a palindrome,       because 05:50 backwards is         05:50.","The first and only line of input contains a single string in the       format hh:mm (00 ≤  hh  ≤ 23, 00 ≤  mm  ≤ 59).","Output a single integer on a line by itself, the minimum number       of minutes she should sleep, such that, when she wakes up, the       time is a palindrome.","In the first test case, the minimum number of minutes Karen       should sleep for is 11. She can wake       up at 05:50, when the time       is a palindrome. In the second test case, Karen can wake up immediately, as the       current time, 13:31, is       already a palindrome. In the third test case, the minimum number of minutes Karen       should sleep for is 1 minute. She       can wake up at 00:00, when       the time is a palindrome."
817,"Captain Bill the Hummingbird and his crew recieved an interesting       challenge offer. Some stranger gave them a map, potion of       teleportation and said that only this potion might help them to       reach the treasure.  Bottle with potion has two values  x and  y written on it. These values define four moves       which can be performed using the potion: Map shows that the position of Captain Bill the Hummingbird is         (x 1, y 1) and the position of the       treasure is (x 2, y 2). You task is to tell Captain Bill the Hummingbird whether he       should accept this challenge or decline. If it is possible for       Captain to reach the treasure using the potion then output ""YES"", otherwise ""NO"" (without quotes).  The potion can be used infinite         amount of times.","The first line contains four integer numbers  x 1, y 1, x 2, y 2 ( - 105 ≤ x 1, y 1, x 2, y 2 ≤ 105) — positions of Captain Bill       the Hummingbird and treasure respectively. The second line contains two integer numbers  x, y (1 ≤ x, y ≤ 105) — values on the potion bottle.","Print ""YES"" if       it is possible for Captain to reach the treasure using the potion,       otherwise print ""NO"" (without quotes).",In the first example there exists such sequence of moves:
